 # CO2 IR 
 # For interval boundaries, see corresponding files  
 #Temperature(K)  100,  150,  200,  250,  300,  350,  400,  600, 
 #P(bar) 1.00e-05, 1.00e-04, 1.00e-03, 1.00e-02, 1.00e-01, 1.00e+00, 1.00e+01, 1.00e+02, 

  Quadrature weights w(quad)        Quadrature abscissas (g)
   1.65231051440290516e-01           6.59602519928250280e-02
   3.09768948559709378e-01           3.13509004297193250e-01
   3.09768948559709378e-01           6.36490995702806650e-01
   1.65231051440290516e-01           8.84039748007174886e-01
   8.69637112843634277e-03           9.53471592210148655e-01
   1.63036288715636482e-02           9.66500473910378632e-01
   1.63036288715636482e-02           9.83499526089621323e-01
   8.69637112843634277e-03           9.96528407789851300e-01
!--------------------------------------------------------------------------------------------------------------------------

          1
          100.0
  0.00001   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
  0.00010   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
  0.00100   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
  0.01000   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
  0.10000   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
  1.00000   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
 10.00000   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
100.00000   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 

          1
          150.0
  0.00001   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
  0.00010   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
  0.00100   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
  0.01000   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
  0.10000   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
  1.00000   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
 10.00000   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
100.00000   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 

          1
          200.0
  0.00001   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
  0.00010   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
  0.00100   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
  0.01000   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
  0.10000   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
  1.00000   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
 10.00000   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
100.00000   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 

          1
          250.0
  0.00001   3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 3.99844e-60 
